opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,03-04-17,18-05-17,51
U5UM9W8V,Corliss Cosme,GTX Plus Basic,Zencorporation,Lost,03-04-17,05-09-17,0
POB32WHJ,Daniell Hammack,GTX Plus Basic,Acme Corporation,Lost,03-04-17,05-06-17,0
4T8KR12S,Darcel Schlecht,GTX Plus Basic,Streethex,Won,03-04-17,20-03-17,1076
JA0D4V57,James Ascencio,MG Advanced,Y-corporation,Won,03-04-17,05-09-17,3685
6CKB8I8U,Jonathan Berthelot,GTX Plus Basic,Hottechi,Lost,03-04-17,13-05-17,0
HKBAON9X,Kami Bicknell,GTX Pro,Golddex,Won,03-04-17,18-05-17,3997
7S1N6QHI,Kami Bicknell,MG Special,Y-corporation,Won,03-04-17,18-03-17,51
CHI2T3IH,Kami Bicknell,MG Advanced,Sunnamplex,Won,03-04-17,21-03-17,3164
X7HK448T,Lajuana Vencill,GTX Basic,Funholding,Won,03-04-17,22-06-17,496
1YYN3PBU,Markita Hansen,MG Advanced,Faxquote,Lost,03-04-17,13-05-17,0
R4L36Y0P,Marty Freudenburg,GTX Basic,Stanredtax,Won,03-04-17,26-03-17,579
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,03-04-17,20-05-17,0
AJJ7VJWA,Niesha Huffines,GTX Pro,Bioholding,Lost,03-04-17,05-02-17,0
8BR6E4S6,Niesha Huffines,GTX Pro,Treequote,Lost,03-04-17,27-05-17,0
YNKWBEEN,Reed Clapper,GTX Basic,Kan-code,Won,03-04-17,27-06-17,521
SARVIBLS,Reed Clapper,MG Advanced,Gekko & Co,Won,03-04-17,03-07-17,3889
M4ZNQTEQ,Rosie Papadopoulos,MG Advanced,Plussunin,Won,03-04-17,03-12-17,3340
K0GWTWYL,Versie Hillebrand,MG Special,Finhigh,Lost,03-04-17,20-03-17,0
TCSQO748,Vicki Laflamme,GTX Pro,Cheers,Lost,03-04-17,05-11-17,0
ITCY8YV0,Zane Levy,GTX Pro,Blackzim,Won,03-04-17,06-11-17,5876
SAUAOZVO,Anna Snelling,GTX Plus Pro,Toughzap,Won,03-05-17,29-05-17,5092
1XHLB0Q5,Boris Faz,GTX Plus Basic,Massive Dynamic,Lost,03-05-17,05-09-17,0
OJVA8ZEK,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,03-05-17,06-08-17,966
UAX3F7D4,Daniell Hammack,GTX Plus Pro,Opentech,Won,03-05-17,21-03-17,6024
7PDUWDGT,Daniell Hammack,MG Advanced,Condax,Won,03-05-17,14-03-17,3759
QWJ2TRQM,Darcel Schlecht,GTX Pro,Streethex,Lost,03-05-17,24-05-17,0
3AU5SZ3V,Donn Cantrell,GTX Pro,Donquadtech,Won,03-05-17,23-03-17,4443
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,03-05-17,28-06-17,3397
SC7XGQVA,James Ascencio,GTX Plus Pro,Singletechno,Lost,03-05-17,15-03-17,0
UY45Y7AM,James Ascencio,MG Special,Sunnamplex,Lost,03-05-17,14-05-17,0
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,03-05-17,05-05-17,59
JXAYTFNI,Lajuana Vencill,GTX Basic,Cancity,Lost,03-05-17,05-12-17,0
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,03-05-17,21-05-17,0
PSGTTYUT,Lajuana Vencill,GTX Basic,Rangreen,Won,03-05-17,06-06-17,494
JRC2PMKX,Lajuana Vencill,GTX Plus Basic,Codehow,Won,03-05-17,16-05-17,1060
6M5LV1ZE,Marty Freudenburg,MG Special,Scottech,Lost,03-05-17,26-05-17,0
IBZQBCSU,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Lost,03-05-17,19-05-17,0
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,03-05-17,30-05-17,0
FPTH6URQ,Vicki Laflamme,GTX Basic,Faxquote,Won,03-05-17,05-11-17,624
S3XE14XP,Vicki Laflamme,GTX Basic,Goodsilron,Won,03-05-17,05-08-17,565
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,03-05-17,14-06-17,642
HRWHRCH8,Violet Mclelland,MG Special,Betasoloin,Won,03-05-17,14-03-17,48
8B29CRQL,Violet Mclelland,MG Special,Donware,Won,03-05-17,19-05-17,60
3KM8WN7L,Boris Faz,GTX Basic,Kan-code,Won,03-06-17,18-05-17,522
S0XILDHQ,Cassey Cress,GTX Plus Pro,Umbrella Corporation,Won,03-06-17,18-03-17,4701
ZVR3CS7N,Darcel Schlecht,GTX Plus Pro,Scottech,Lost,03-06-17,20-05-17,0
AZH0INTS,Elease Gluck,GTX Pro,Singletechno,Won,03-06-17,13-03-17,4987
9AMJKJX6,Jonathan Berthelot,GTX Basic,Inity,Won,03-06-17,31-05-17,579
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,03-06-17,29-06-17,494
VBG91TQH,Marty Freudenburg,GTX Basic,Isdom,Won,03-06-17,06-11-17,545
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,03-06-17,06-01-17,584
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,03-06-17,06-09-17,3714
YJJ1BLPQ,Niesha Huffines,MG Advanced,Finhigh,Won,03-06-17,15-05-17,3423
XUGTSB00,Niesha Huffines,MG Advanced,Ron-tech,Won,03-06-17,19-03-17,3167
3DKK3JF3,Reed Clapper,GTX Basic,Acme Corporation,Lost,03-06-17,29-05-17,0
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,03-06-17,29-05-17,987
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,03-06-17,06-06-17,0
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,03-06-17,21-05-17,0
UMZ986GC,Versie Hillebrand,MG Advanced,Dontechi,Won,03-06-17,24-05-17,3428
UPQRP36U,Violet Mclelland,MG Special,Gekko & Co,Lost,03-06-17,22-05-17,0
RZI9HX5X,Zane Levy,GTX Plus Basic,Hottechi,Won,03-06-17,31-05-17,1149
WFJPWN9O,Anna Snelling,GTX Plus Pro,Globex Corporation,Won,03-07-17,06-11-17,6023
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,03-07-17,06-04-17,0
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,03-07-17,17-03-17,47
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,03-07-17,03-10-17,542
JDFN8AZI,Corliss Cosme,GTX Pro,Xx-zobam,Won,03-07-17,16-03-17,4980
11EK1VP7,Darcel Schlecht,GTX Pro,Funholding,Won,03-07-17,28-05-17,4978
50HQRWGJ,Donn Cantrell,GTX Pro,Vehement Capital Partners,Won,03-07-17,06-10-17,5256
N90VSHI2,Elease Gluck,GTX Pro,Hottechi,Won,03-07-17,06-07-17,4327
21PRD9FN,Garret Kinder,GTX Pro,Donware,Won,03-07-17,15-05-17,5022
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,03-07-17,03-11-17,4887
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,03-07-17,21-03-17,3724
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,03-07-17,03-11-17,535
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,03-07-17,24-05-17,0
CJ5U6GX3,Markita Hansen,MG Advanced,Singletechno,Won,03-07-17,15-03-17,3969
HDUV7VJN,Moses Frase,GTX Plus Pro,Toughzap,Won,03-07-17,13-03-17,6805
5OCY2XME,Niesha Huffines,GTX Plus Basic,Isdom,Won,03-07-17,06-12-17,1190
1YB00UYY,Rosie Papadopoulos,GTX Plus Pro,Condax,Won,03-07-17,29-05-17,4821
Y23HQJRG,Violet Mclelland,MG Special,Kinnamplus,Won,03-07-17,05-06-17,53
9HXSC391,Cassey Cress,MG Advanced,Vehement Capital Partners,Won,03-08-17,22-05-17,3087
ENOMNCOJ,Cecily Lampkin,MG Special,Bioholding,Won,03-08-17,06-03-17,59
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,03-08-17,06-02-17,857
0FIG6ZP2,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Won,03-08-17,27-06-17,1142
IA62KQBO,Donn Cantrell,GTX Basic,Ganjaflex,Won,03-08-17,14-05-17,566
C54ZXDLT,Garret Kinder,MG Advanced,Xx-zobam,Won,03-08-17,18-03-17,4291
X96MMTCI,Hayden Neloms,GTX Plus Basic,Rantouch,Won,03-08-17,16-06-17,1039
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,03-08-17,19-05-17,3151
7C9Q2ZA3,Jonathan Berthelot,GTX Basic,Gogozoom,Won,03-08-17,24-03-17,590
YZ1EYM3Y,Jonathan Berthelot,MG Advanced,Ron-tech,Won,03-08-17,18-03-17,3217
M7J5BV9Q,Kami Bicknell,GTX Basic,Zoomit,Won,03-08-17,03-11-17,597
MDRX39D8,Kary Hendrixson,GTX Pro,Newex,Won,03-08-17,05-11-17,4918
7GRFWF1U,Kary Hendrixson,GTX Pro,Scotfind,Won,03-08-17,19-03-17,5266
EHP6OQ69,Lajuana Vencill,MG Advanced,Finhigh,Lost,03-08-17,14-05-17,0
4R1NMA9E,Markita Hansen,GTX Basic,Singletechno,Lost,03-08-17,17-05-17,0
CDA8Y12G,Markita Hansen,MG Special,Blackzim,Won,03-08-17,05-07-17,61
RYLLRATF,Markita Hansen,MG Advanced,Faxquote,Won,03-08-17,31-05-17,3470
KEF5O2Q6,Moses Frase,GTX Basic,Betatech,Lost,03-08-17,26-06-17,0
Y38ULZPM,Rosalina Dieter,MG Special,Newex,Won,03-08-17,28-05-17,48
YFP8IZ98,Rosie Papadopoulos,MG Special,Acme Corporation,Won,03-08-17,22-06-17,61
U9CDTLZM,Vicki Laflamme,MG Special,Blackzim,Lost,03-08-17,26-05-17,0
V5AN4BZF,Violet Mclelland,GTX Basic,Silis,Lost,03-08-17,29-05-17,0
58J6HCYK,Zane Levy,GTX Basic,Y-corporation,Lost,03-08-17,06-05-17,0
GDGR4C37,Zane Levy,GTX Plus Basic,Plusstrip,Lost,03-08-17,27-05-17,0
COOYICXU,Anna Snelling,GTX Basic,Inity,Lost,03-09-17,22-05-17,0
UALNIVAY,Anna Snelling,GTX Plus Pro,Hottechi,Lost,03-09-17,05-11-17,0
E5UW8AGQ,Anna Snelling,GTX Basic,Streethex,Won,03-09-17,06-11-17,595
EWA9JFBA,Anna Snelling,MG Special,Zumgoity,Won,03-09-17,06-01-17,51
99DK6OHX,Boris Faz,MG Special,Opentech,Lost,03-09-17,06-08-17,0
MK57PHV1,Cassey Cress,GTX Pro,Kan-code,Won,03-09-17,25-05-17,4624
ZGZSYIJV,Darcel Schlecht,GTX Plus Basic,Finhigh,Lost,03-09-17,15-05-17,0
6LI7FXQT,Darcel Schlecht,MG Special,Bioholding,Lost,03-09-17,28-05-17,0
D01U0UR8,Darcel Schlecht,GTX Basic,Funholding,Won,03-09-17,17-06-17,571
9LFX3HBC,Elease Gluck,MG Advanced,Lexiqvolax,Won,03-09-17,25-03-17,3333
JP3IMU5X,Gladys Colclough,GTX Plus Pro,Isdom,Won,03-09-17,16-05-17,4853
5I8WOI8P,Gladys Colclough,MG Special,Toughzap,Won,03-09-17,06-08-17,51
7C9BUYV0,James Ascencio,GTX Basic,Cheers,Lost,03-09-17,23-05-17,0
GMVW87C4,Kami Bicknell,GTX Pro,Cheers,Won,03-09-17,17-06-17,5035
NY9ARKRE,Marty Freudenburg,MG Special,Codehow,Won,03-09-17,06-01-17,51
XO3XXR9X,Maureen Marcano,GTX Pro,Dalttechnology,Won,03-09-17,06-09-17,4342
8QBIFURM,Versie Hillebrand,MG Advanced,Codehow,Lost,03-09-17,13-03-17,0
ZWAJWK40,Violet Mclelland,MG Special,Vehement Capital Partners,Won,03-09-17,22-06-17,48
WQ0C723A,Zane Levy,GTX Plus Pro,Kan-code,Won,03-09-17,18-05-17,5215
RCQ32MXL,Anna Snelling,GTX Plus Basic,Streethex,Lost,03-10-17,05-12-17,0
396WP6JS,Anna Snelling,MG Special,Gogozoom,Won,03-10-17,19-03-17,58
57689GK9,Cecily Lampkin,MG Advanced,Finhigh,Won,03-10-17,20-03-17,3587
S2WDGIHL,Cecily Lampkin,MG Advanced,Warephase,Won,03-10-17,29-05-17,2915
8VG88HMH,Daniell Hammack,GTX Pro,Konex,Won,03-10-17,28-06-17,4762
TF7HCU69,Garret Kinder,GTX Plus Basic,Gekko & Co,Won,03-10-17,06-12-17,1062
0EX7ML4W,Gladys Colclough,GTX Plus Pro,Finhigh,Lost,03-10-17,05-10-17,0
5BSHJG7W,Kary Hendrixson,GTX Basic,Kan-code,Lost,03-10-17,30-05-17,0
HW38EMKM,Maureen Marcano,GTX Plus Pro,Kan-code,Lost,03-10-17,20-03-17,0
B5QCN9H7,Violet Mclelland,MG Special,Massive Dynamic,Lost,03-10-17,29-05-17,0
X7M4GO0J,Violet Mclelland,GTX Plus Basic,Zencorporation,Won,03-10-17,28-06-17,1074
JYI35PPE,Zane Levy,MG Special,Newex,Lost,03-10-17,05-05-17,0
6XHE52MV,Anna Snelling,MG Special,Inity,Lost,03-11-17,30-05-17,0
0YN6EALP,Anna Snelling,MG Special,Scottech,Won,03-11-17,17-03-17,57
A4LUP6W6,Cassey Cress,GTX Basic,Zotware,Won,03-11-17,22-05-17,586
KUK2H5MD,Cecily Lampkin,GTX Plus Basic,Rundofase,Won,03-11-17,13-06-17,1184
HTW9348H,Donn Cantrell,GTX Basic,Silis,Lost,03-11-17,19-05-17,0
A6CE8BHR,James Ascencio,GTX Plus Basic,Lexiqvolax,Lost,03-11-17,06-08-17,0
UI1UION3,James Ascencio,GTX Basic,J-Texon,Won,03-11-17,06-10-17,526
ZPX96Q40,James Ascencio,GTX Plus Pro,Condax,Won,03-11-17,06-12-17,5344
I0CYLPNE,James Ascencio,GTX Pro,Konex,Won,03-11-17,22-05-17,4125
FGH181PC,Kami Bicknell,GTX Basic,Dalttechnology,Won,03-11-17,06-06-17,528
8OBC9CQE,Kami Bicknell,MG Advanced,Singletechno,Won,03-11-17,26-03-17,3254
G3KFZ8KX,Kary Hendrixson,GTX Pro,Green-Plus,Lost,03-11-17,05-07-17,0
2Y84YR3K,Kary Hendrixson,GTX Basic,J-Texon,Won,03-11-17,24-05-17,516
97QHOOWD,Kary Hendrixson,GTX Basic,Y-corporation,Won,03-11-17,27-03-17,538
YL7XWUYO,Lajuana Vencill,GTX Basic,Codehow,Won,03-11-17,17-06-17,459
VO8TFB31,Maureen Marcano,GTX Basic,Cheers,Lost,03-11-17,26-06-17,0
Q949MQ5W,Maureen Marcano,GTX Pro,Sunnamplex,Won,03-11-17,22-05-17,5137
HZU0L5GS,Moses Frase,MG Advanced,Konmatfix,Won,03-11-17,06-04-17,3330
8RF8XVYF,Versie Hillebrand,GTX Basic,Conecom,Won,03-11-17,05-10-17,589
ZILYYA1V,Vicki Laflamme,MG Special,Goodsilron,Won,03-11-17,30-03-17,45
NH0WGTR4,Anna Snelling,MG Special,Funholding,Lost,03-12-17,25-05-17,0
WBJX6O2D,Cassey Cress,GTX Plus Pro,Opentech,Won,03-12-17,06-11-17,5664
1IHNDN80,Cecily Lampkin,MG Advanced,Streethex,Lost,03-12-17,05-02-17,0
T14K7M5G,Corliss Cosme,GTX Plus Basic,Initech,Won,03-12-17,06-11-17,1074
XPP2Q5WQ,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Lost,03-12-17,05-02-17,0
FM4LX5O0,Darcel Schlecht,GTX Pro,Treequote,Lost,03-12-17,26-05-17,0
HG07756D,Elease Gluck,GTX Basic,Finjob,Won,03-12-17,31-03-17,481
E7YSM99K,Elease Gluck,GTX Plus Basic,Labdrill,Won,03-12-17,06-02-17,1101
4D1FP59D,Gladys Colclough,GTX Basic,Warephase,Won,03-12-17,23-06-17,522
TK29F68V,Hayden Neloms,MG Special,Y-corporation,Won,03-12-17,13-06-17,49
N3H82NHO,Kami Bicknell,GTX Pro,Newex,Won,03-12-17,06-02-17,4865
GTANESSU,Lajuana Vencill,GTX Plus Basic,Isdom,Won,03-12-17,22-05-17,991
LA0O6BHX,Lajuana Vencill,GTX Plus Pro,Dontechi,Won,03-12-17,27-05-17,4509
RRKQ0P07,Markita Hansen,GTX Pro,Nam-zim,Won,03-12-17,05-03-17,5169
J4V3VKQ5,Maureen Marcano,GTX Basic,Sonron,Won,03-12-17,27-03-17,491
17U8549G,Maureen Marcano,GTX Pro,Labdrill,Won,03-12-17,15-06-17,4281
G281LUYF,Niesha Huffines,GTX Plus Basic,Finhigh,Lost,03-12-17,05-08-17,0
4NAK1XFV,Rosie Papadopoulos,MG Special,Umbrella Corporation,Lost,03-12-17,18-05-17,0
Y34MVXP3,Rosie Papadopoulos,MG Advanced,Kinnamplus,Won,03-12-17,27-06-17,3443
N8G3G1UF,Versie Hillebrand,MG Special,Gogozoom,Won,03-12-17,29-05-17,60
SDXZB8MC,Versie Hillebrand,MG Special,Hottechi,Won,03-12-17,20-06-17,53
PFUE2JYB,Vicki Laflamme,MG Special,Finjob,Won,03-12-17,26-05-17,56
4A8SFEJ2,Zane Levy,GTX Basic,Scotfind,Won,03-12-17,17-03-17,665
HEG8WPQF,Anna Snelling,GTX Plus Basic,Inity,Won,13-03-17,05-09-17,1140
0FST40LV,Anna Snelling,MG Special,Streethex,Won,13-03-17,25-05-17,52
I7WERQ6B,Anna Snelling,MG Special,Warephase,Won,13-03-17,06-08-17,52
T7UYHDUN,Boris Faz,GTX Plus Pro,Donquadtech,Lost,13-03-17,24-03-17,0
V0EIMVES,Cecily Lampkin,GTX Plus Pro,Konmatfix,Won,13-03-17,13-05-17,5121
DL4SZAGH,Cecily Lampkin,MG Advanced,Rundofase,Won,13-03-17,31-03-17,3611
RVIU1YQ8,Corliss Cosme,MG Special,Massive Dynamic,Won,13-03-17,24-03-17,50
ZNSWDHTJ,Darcel Schlecht,GTX Basic,Rundofase,Won,13-03-17,15-05-17,618
A2G8VYZY,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Won,13-03-17,17-03-17,1247
Y9B94N72,Garret Kinder,MG Special,Donware,Won,13-03-17,05-03-17,55
34MBPHRL,Hayden Neloms,GTX Plus Basic,Singletechno,Won,13-03-17,17-06-17,1157
K73K8IQ3,Kary Hendrixson,GTX Basic,Hottechi,Won,13-03-17,22-05-17,537
8L5WBK75,Kary Hendrixson,GTX Pro,Dalttechnology,Won,13-03-17,30-03-17,4955
Z1RN8D42,Kary Hendrixson,GTX Pro,Singletechno,Won,13-03-17,06-02-17,5606
JV1NCDKP,Moses Frase,MG Special,Isdom,Won,13-03-17,05-11-17,57
ECCVMNUZ,Rosalina Dieter,MG Special,Sunnamplex,Won,13-03-17,20-05-17,66
A3GVFKYP,Zane Levy,GTX Pro,Dalttechnology,Won,13-03-17,27-06-17,5113
COTHR6F7,Zane Levy,GTX Pro,Sunnamplex,Won,13-03-17,22-05-17,4595
3OAEEV0S,Cassey Cress,MG Advanced,Gekko & Co,Won,14-03-17,21-03-17,3503
RTH5O6ZW,Cassey Cress,MG Advanced,Mathtouch,Won,14-03-17,13-06-17,3600
GH6U8WWN,Daniell Hammack,GTX Basic,Massive Dynamic,Won,14-03-17,19-03-17,425
GVNI96XB,Darcel Schlecht,GTX Pro,Dontechi,Won,14-03-17,20-06-17,4565
KC324LPK,Darcel Schlecht,GTX Pro,Ron-tech,Won,14-03-17,22-05-17,4754
2Y2R082L,Darcel Schlecht,MG Special,dambase,Won,14-03-17,05-06-17,62
HALGOQ5D,Donn Cantrell,GTX Pro,Betasoloin,Won,14-03-17,30-05-17,4688
1R38Y0C1,Elease Gluck,MG Advanced,Golddex,Won,14-03-17,20-03-17,3386
3QQW8VJ2,Garret Kinder,GTX Pro,Xx-zobam,Won,14-03-17,06-06-17,3869
8JS4BWQ7,Gladys Colclough,GTX Basic,Streethex,Won,14-03-17,24-03-17,615
78TOITP2,Gladys Colclough,MG Special,Finhigh,Won,14-03-17,18-05-17,55
BSA76OL5,Marty Freudenburg,GTX Basic,Isdom,Lost,14-03-17,17-05-17,0
YHNBSXPN,Maureen Marcano,GTX Plus Basic,Hatfan,Won,14-03-17,25-03-17,1019
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,14-03-17,05-12-17,2798
Z8RI8RLU,Moses Frase,GTX Basic,Streethex,Won,14-03-17,06-03-17,502
FT0L8HZZ,Moses Frase,MG Advanced,Isdom,Won,14-03-17,16-03-17,3323
AW0GW33Q,Reed Clapper,GTX Plus Basic,Condax,Lost,14-03-17,06-11-17,0
IJLPV177,Rosalina Dieter,MG Special,Nam-zim,Lost,14-03-17,30-03-17,0
9UVKASFY,Vicki Laflamme,GTX Plus Pro,Nam-zim,Lost,14-03-17,27-05-17,0
KKSMEP2A,Vicki Laflamme,MG Advanced,Finjob,Lost,14-03-17,21-06-17,0
E96ZTKHC,Vicki Laflamme,GTX Basic,Scotfind,Won,14-03-17,17-03-17,542
RZ08GKZY,Zane Levy,GTX Pro,Faxquote,Won,14-03-17,22-05-17,5172
EK0ZZHKT,Cassey Cress,MG Advanced,Massive Dynamic,Lost,15-03-17,24-06-17,0
9U6RAS0M,Cassey Cress,GTX Basic,Umbrella Corporation,Won,15-03-17,31-03-17,538
3S31RHE5,Cassey Cress,GTX Pro,Betasoloin,Won,15-03-17,18-05-17,4497
GOM8T4Y4,Darcel Schlecht,GTX Plus Basic,Codehow,Won,15-03-17,05-09-17,1178
7Z5AVSH6,Darcel Schlecht,GTX Pro,Treequote,Won,15-03-17,21-06-17,4969
E7OPE1O8,Darcel Schlecht,MG Special,Rangreen,Won,15-03-17,20-03-17,60
647E6ED0,Darcel Schlecht,MG Advanced,Dontechi,Won,15-03-17,06-05-17,2875
PEX6S873,Elease Gluck,GTK 500,Cheers,Lost,15-03-17,19-05-17,0
M9OTPNII,Garret Kinder,GTX Plus Pro,Donware,Won,15-03-17,20-05-17,6177
EZRICI17,Gladys Colclough,MG Advanced,Rundofase,Lost,15-03-17,28-06-17,0
BAXENBTS,Kary Hendrixson,GTX Pro,Finjob,Lost,15-03-17,05-06-17,0
086279IX,Kary Hendrixson,GTX Pro,Kan-code,Won,15-03-17,14-06-17,4369
6EEC9HQQ,Kary Hendrixson,GTX Pro,Y-corporation,Won,15-03-17,21-05-17,4878
MHN0SWM2,Lajuana Vencill,GTX Plus Pro,Genco Pura Olive Oil Company,Won,15-03-17,21-06-17,4527
8SKE4TT5,Maureen Marcano,GTX Plus Basic,Xx-holding,Lost,15-03-17,30-05-17,0
IGELOJ42,Moses Frase,GTX Plus Pro,Cancity,Won,15-03-17,06-03-17,6102
0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,15-03-17,05-10-17,4983
E40RN3MN,Versie Hillebrand,MG Special,Isdom,Won,15-03-17,25-03-17,47
093R7PK9,Vicki Laflamme,MG Special,Zoomit,Won,15-03-17,06-11-17,52
I8A9OXP2,Violet Mclelland,GTX Pro,Gekko & Co,Won,15-03-17,25-06-17,5031
7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,15-03-17,06-06-17,53
K2KK9SW2,Anna Snelling,GTX Basic,Inity,Won,16-03-17,05-02-17,550
8SIG4C8X,Boris Faz,GTX Pro,Donquadtech,Won,16-03-17,06-06-17,5223
K4ETVW4H,Boris Faz,MG Special,Betasoloin,Won,16-03-17,05-12-17,53
YA2NDY1H,Cassey Cress,GTX Pro,Bluth Company,Won,16-03-17,17-05-17,4519
G6DYTQQE,Corliss Cosme,GTX Pro,Vehement Capital Partners,Won,16-03-17,06-01-17,4833
RZZ9K7UN,Daniell Hammack,GTX Plus Pro,Zencorporation,Won,16-03-17,29-06-17,5407
3918OU6O,Darcel Schlecht,GTX Basic,Rundofase,Lost,16-03-17,05-02-17,0
YZ9ZKK3P,Hayden Neloms,MG Special,Finjob,Won,16-03-17,05-08-17,56
E1921PBZ,Kary Hendrixson,GTX Basic,Finjob,Won,16-03-17,23-05-17,468
0E761F02,Kary Hendrixson,GTX Basic,Kan-code,Won,16-03-17,05-02-17,579
HDBNC8W1,Lajuana Vencill,MG Advanced,Treequote,Won,16-03-17,06-11-17,3185
KP6NOWM7,Markita Hansen,MG Special,Cheers,Won,16-03-17,06-03-17,54
HPYLUU5P,Maureen Marcano,MG Special,Newex,Won,16-03-17,26-06-17,62
I7AH5FW0,Moses Frase,GTX Basic,dambase,Lost,16-03-17,23-05-17,0
RSFYKC1F,Moses Frase,GTX Basic,Betatech,Won,16-03-17,25-06-17,619
RMW0TRSZ,Rosalina Dieter,MG Special,Golddex,Lost,16-03-17,20-05-17,0
GNENBXRW,Rosalina Dieter,MG Special,Hatfan,Lost,16-03-17,17-05-17,0
L20NI94X,Rosalina Dieter,MG Advanced,Xx-holding,Lost,16-03-17,06-05-17,0
CG65AS6X,Vicki Laflamme,GTX Pro,Xx-holding,Won,16-03-17,29-03-17,4408
9XV6GX8D,Zane Levy,GTX Basic,Cheers,Won,16-03-17,06-07-17,605
IDIMBX0N,Anna Snelling,GTX Plus Pro,Genco Pura Olive Oil Company,Won,17-03-17,26-03-17,6064
W75XU368,Cassey Cress,GTX Basic,Plussunin,Won,17-03-17,17-06-17,641
WIY2Q0Q5,Cassey Cress,GTX Basic,Vehement Capital Partners,Won,17-03-17,17-05-17,491
7V1FQBL9,Corliss Cosme,GTX Pro,Plussunin,Lost,17-03-17,05-03-17,0
4PXSBQU8,Darcel Schlecht,MG Special,Codehow,Won,17-03-17,27-05-17,47
QRKHWNRB,Elease Gluck,MG Special,Faxquote,Won,17-03-17,25-06-17,63
1YGNHE69,Garret Kinder,MG Advanced,Sumace,Won,17-03-17,18-05-17,3291
TAEUD0HP,Hayden Neloms,GTX Plus Basic,Singletechno,Won,17-03-17,06-10-17,1188
72TBO2HA,Kary Hendrixson,GTX Basic,Cheers,Lost,17-03-17,05-08-17,0
FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,17-03-17,06-11-17,478
DEH0MYSO,Kary Hendrixson,MG Special,Green-Plus,Won,17-03-17,24-05-17,60
PEVJ6O6R,Reed Clapper,GTX Pro,Silis,Won,17-03-17,27-03-17,4064
T02CX0BY,Reed Clapper,MG Advanced,Ontomedia,Won,17-03-17,31-03-17,2550
SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,17-03-17,05-08-17,0
UBX7TMQG,Versie Hillebrand,GTX Plus Pro,Dontechi,Lost,17-03-17,05-10-17,0
RR5AMWPQ,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,17-03-17,16-05-17,0
FHLNW3WH,Versie Hillebrand,MG Advanced,Statholdings,Won,17-03-17,21-06-17,3378
IAVMELUO,Wilburn Farren,GTX Pro,Gekko & Co,Won,17-03-17,30-05-17,6135
PRMMZX9O,Zane Levy,GTX Plus Basic,Newex,Won,17-03-17,06-02-17,999
ZZFES7ID,Zane Levy,MG Special,Singletechno,Won,17-03-17,06-05-17,52
G7PNQB9M,Anna Snelling,GTX Plus Basic,Warephase,Lost,18-03-17,25-05-17,0
Z0R5O2VW,Cassey Cress,GTX Plus Pro,Donware,Lost,18-03-17,24-05-17,0
VS0TWECS,Cassey Cress,GTX Basic,Plussunin,Won,18-03-17,18-06-17,530
XN7EV14M,Cecily Lampkin,GTX Basic,Konmatfix,Won,18-03-17,05-09-17,538
P5BRH80Z,Cecily Lampkin,MG Special,Rundofase,Won,18-03-17,27-03-17,53
CQVDJR45,Darcel Schlecht,GTX Pro,Scottech,Won,18-03-17,06-12-17,5416
